County Code,County Name,Constituency Code,Constituency Name,Surname,Other Names,"PartyCode",Political Party Name,Abbrv.
31,Laikipia,164,Laikipia East,Mwangi,Philip Ndegwa,40,The New Democrats,TND
31,Laikipia,164,Laikipia East,Mwangi,Samuel Kiumbia,Ind,Independent,IND
31,Laikipia,164,Laikipia East,Njoroge,David Wangui,Ind,Independent,IND
31,Laikipia,165,Laikipia North,Korere,Sarah Paulata,27,Jubilee Party,JP
31,Laikipia,165,Laikipia North,Lempurker,Mathew Lekidime,21,"Orange DemocraticMovement",ODM
31,Laikipia,165,Laikipia North,Lomukuny,Echwa Samuel,83,"National OrdinaryPeoplesEmpowerment Union",NOPEU
31,Laikipia,165,Laikipia North,Lorere,Gabriella Emuria,46,"United Party OfIndependent Alliance",UPIA
31,Laikipia,165,Laikipia North,Munene,Simon Maina,15,"United DemocraticAlliance",UDA
31,Laikipia,165,Laikipia North,Nganga,Dr  James Njuru,Ind,Independent,IND
31,Laikipia,165,Laikipia North,Olemosiany,Timothy L,Ind,Independent,IND
32,Nakuru,166,Molo,Gichuki,Zakayo Kariuki,27,Jubilee Party,JP
32,Nakuru,166,Molo,Kabii,Florence Wairimu,Ind,Independent,IND
32,Nakuru,166,Molo,Kairegi,Peter Njenga,Ind,Independent,IND
32,Nakuru,166,Molo,Kimani,Francis Kuria,15,"United DemocraticAlliance",UDA
32,Nakuru,166,Molo,Macharia,Jacob Waweru,Ind,Independent,IND
32,Nakuru,166,Molo,Njonjo,Nancy Njoki,13,"Democratic Party OfKenya",DP
32,Nakuru,166,Molo,Sang,Judy Chepngetich,Ind,Independent,IND
32,Nakuru,167,Njoro,Chepkwony,Charity Kathambi,15,"United DemocraticAlliance",UDA
32,Nakuru,167,Njoro,Cheruiyot,Asab Kipngetich,54,"Chama ChaMashinani",CCM
32,Nakuru,167,Njoro,Kamau,John,1,"National RainbowCoalition-Kenya","NARC-KENYA"
32,Nakuru,167,Njoro,Kamau,Thion'go David,Ind,Independent,IND
32,Nakuru,167,Njoro,Kariambeu,"Joseph KiunaNganga",27,Jubilee Party,JP
32,Nakuru,167,Njoro,Kariuki,Joshua Nganga,Ind,Independent,IND
32,Nakuru,167,Njoro,Kibande,Patrick Imili,62,"Amani NationalCongress",ANC
32,Nakuru,168,Naivasha,Karanja,Raymond Muiruri,88,"Tujibebe WakenyaParty",JIBEBE
32,Nakuru,168,Naivasha,Kihagi,John Karanja,Ind,Independent,IND
32,Nakuru,168,Naivasha,Kihara,Jayne Wanjiru Njeri,15,"United DemocraticAlliance",UDA
32,Nakuru,168,Naivasha,Macharia,Michael Mwaniki,1,"National RainbowCoalition-Kenya","NARC-KENYA"
32,Nakuru,168,Naivasha,Muita,John Muthiora,Ind,Independent,IND
32,Nakuru,168,Naivasha,Mwangi,Henry James Kinyua,Ind,Independent,IND
32,Nakuru,168,Naivasha,Ngure,Anthony Rebo,21,"Orange DemocraticMovement",ODM
32,Nakuru,168,Naivasha,Nguthiru,Solomon Ndegwa,27,Jubilee Party,JP
32,Nakuru,168,Naivasha,Njoki,Ann Wanjiru,Ind,Independent,IND
32,Nakuru,168,Naivasha,Nyagah,Francis Ireri,2,"The National VisionParty",NVP
32,Nakuru,169,Gilgil,Gatimu,Maina Stephen,Ind,Independent,IND
32,Nakuru,169,Gilgil,Ndiritu,Samuel Mathenge,27,Jubilee Party,JP
32,Nakuru,169,Gilgil,Wachira,William Mwaniki,Ind,Independent,IND
32,Nakuru,169,Gilgil,Wanjira,Martha Wangari,15,"United DemocraticAlliance",UDA
32,Nakuru,170,Kuresoi South,Cheruiyot,Peter Kiplangat,27,Jubilee Party,JP
32,Nakuru,170,Kuresoi South,Langat,Mathew Cheruiyot,33,"Kenya AfricanNational Union",KANU
32,Nakuru,170,Kuresoi South,Tonui,Joseph Kipkosgei,15,"United DemocraticAlliance",UDA
32,Nakuru,171,Kuresoi North,Ayieni,Joel Amenya,27,Jubilee Party,JP
32,Nakuru,171,Kuresoi North,Cheboi,Moses Kipkemboi,Ind,Independent,IND
32,Nakuru,171,Kuresoi North,Kipronoh,Mutai Alfred,15,"United DemocraticAlliance",UDA
32,Nakuru,171,Kuresoi North,Sang,Joyce Chepkemoi,62,"Amani NationalCongress",ANC
32,Nakuru,172,Subukia,Gachobe,Samuel Kinuthia,15,"United DemocraticAlliance",UDA
32,Nakuru,172,Subukia,Gaicuhie,Nelson Ributhi,27,Jubilee Party,JP
32,Nakuru,172,Subukia,Hungi,Alice Wairimu,82,The Service Party,TSP
32,Nakuru,172,Subukia,Kihanya,Stephen Njenga,Ind,Independent,IND
32,Nakuru,172,Subukia,Mwaura,Dominic Kimani,87,Chama Cha Kazi,KAZI
32,Nakuru,172,Subukia,Waititu,Josephat Njoroge,13,"Democratic Party OfKenya",DP
32,Nakuru,173,Rongai,Chebor,Paul Kibet,15,"United DemocraticAlliance",UDA
32,Nakuru,173,Rongai,Kigen,Luka Kipkorir,54,"Chama ChaMashinani",CCM
32,Nakuru,173,Rongai,Moi,Kipruto,33,"Kenya AfricanNational Union",KANU
32,Nakuru,174,Bahati,Chege,Eutychus Mwangi,Ind,Independent,IND
32,Nakuru,174,Bahati,Gathonjia,James Gatuni,1,"National RainbowCoalition-Kenya","NARC-KENYA"
32,Nakuru,174,Bahati,Mrembo,Irene Njoki,27,Jubilee Party,JP
32,Nakuru,174,Bahati,Mwaura,Paul Gitahi,80,"Usawa Kwa WoteParty",USAWA
32,Nakuru,174,Bahati,Ngunjiri,Onesmas Kimani,15,"United DemocraticAlliance",UDA
32,Nakuru,174,Bahati,Quindos,John Karanja,Ind,Independent,IND
32,Nakuru,174,Bahati,Wanyiri,Richard Kiboi,Ind,Independent,IND
32,Nakuru,175,Nakuru Town West,Arama,Samuel,27,Jubilee Party,JP
32,Nakuru,175,Nakuru Town West,Baresia,Benson Sande,34,Safina,SAFINA
32,Nakuru,175,Nakuru Town West,Githengi,Daniel Kamau,15,"United DemocraticAlliance",UDA
32,Nakuru,175,Nakuru Town West,Isoe,"Ochoki AndrewMingate",21,"Orange DemocraticMovement",ODM
32,Nakuru,175,Nakuru Town West,Luka,Jacob Ogetii,62,"Amani NationalCongress",ANC
32,Nakuru,175,Nakuru Town West,Omondi,Ojwang James,Ind,Independent,IND
32,Nakuru,175,Nakuru Town West,Sang,Kenneth Kipkorir,Ind,Independent,IND
32,Nakuru,175,Nakuru Town West,Torori,Charles Moranga,Ind,Independent,IND
32,Nakuru,175,Nakuru Town West,Wairimu,Jedidah,33,"Kenya AfricanNational Union",KANU
32,Nakuru,176,Nakuru Town East,Adan,Abdirahman Ismail,41,"United DemocraticMovement",UDM
32,Nakuru,176,Nakuru Town East,Gathogo,Ben,Ind,Independent,IND
32,Nakuru,176,Nakuru Town East,Gikaria,David,15,"United DemocraticAlliance",UDA
32,Nakuru,176,Nakuru Town East,Kairu,Joel Maina,27,Jubilee Party,JP
32,Nakuru,176,Nakuru Town East,Kariuki,Julius Wainaina,Ind,Independent,IND
32,Nakuru,176,Nakuru Town East,Karuga,Grace Wangui,33,"Kenya AfricanNational Union",KANU
32,Nakuru,176,Nakuru Town East,Kinyua,Joseph Murimi,Ind,Independent,IND
32,Nakuru,176,Nakuru Town East,Maina,Peter Kariuki,61,"Ubuntu PeoplesForum",UPF
32,Nakuru,176,Nakuru Town East,Muthee,Charles Ngure,Ind,Independent,IND
32,Nakuru,176,Nakuru Town East,Mwithaga,Anthony,Ind,Independent,IND
32,Nakuru,176,Nakuru Town East,Nderitu,Douglas Njoroge,Ind,Independent,IND
32,Nakuru,176,Nakuru Town East,Okello,Isa Samuel,21,"Orange DemocraticMovement",ODM
32,Nakuru,176,Nakuru Town East,Rono,Kipsang Dennis,80,"Usawa Kwa WoteParty",USAWA
32,Nakuru,176,Nakuru Town East,Wangai,Benson Mwangi,Ind,Independent,IND
33,Narok,177,Kilgoris,Joshua,Partumai,85,"Democratic ActionParty- Kenya",DAP-K
33,Narok,177,Kilgoris,Kelele,Richard,Ind,Independent,IND
33,Narok,177,Kilgoris,Konchellah,John Oloishuro,61,"Ubuntu PeoplesForum",UPF
33,Narok,177,Kilgoris,Langat,Johana   Kiprono,Ind,Independent,IND
33,Narok,177,Kilgoris,Oiboo,Morintat Peter,21,"Orange DemocraticMovement",ODM
33,Narok,177,Kilgoris,Ololtuaa,John Lekakeny,15,"United DemocraticAlliance",UDA
33,Narok,177,Kilgoris,Ronkoe,Justus Lekokwa,Ind,Independent,IND
33,Narok,177,Kilgoris,Sabaya,Shadrack Olong'ui,27,Jubilee Party,JP
33,Narok,177,Kilgoris,Sunkuli,Julius Lekakeny Ole,33,"Kenya AfricanNational Union",KANU
33,Narok,177,Kilgoris,Tasur,Kipoki Oreu,Ind,Independent,IND
33,Narok,178,Emurua Dikirr,Keter,David Kipsang,Ind,Independent,IND
33,Narok,178,Emurua Dikirr,Kiprono,Shadrack Kirui,62,"Amani NationalCongress",ANC
33,Narok,178,Emurua Dikirr,Milgo,Chekurui Betty,70,"Green Congress OfKenya",GCK
33,Narok,178,Emurua Dikirr,Mutai,"Weldone KipkoechCheruiyot",54,"Chama ChaMashinani",CCM
33,Narok,178,Emurua Dikirr,Ngeno,Johana Kipyegon,15,"United DemocraticAlliance",UDA
33,Narok,178,Emurua Dikirr,Rotich,Gilbert,21,"Orange DemocraticMovement",ODM
33,Narok,179,Narok North,Kamwaro,Martin Ole,Ind,Independent,IND
33,Narok,179,Narok North,Masikonde,Patrick Balusi,Ind,Independent,IND
33,Narok,179,Narok North,Masikonde,"Rebeccah NaanyuOmutia",82,The Service Party,TSP
33,Narok,179,Narok North,Masindet,Joseph Leboo,33,"Kenya AfricanNational Union",KANU
33,Narok,179,Narok North,Meingati,Allan Liaram,21,"Orange DemocraticMovement",ODM
33,Narok,179,Narok North,Pareyio,Agnes Mantaine,27,Jubilee Party,JP
33,Narok,179,Narok North,Rotiken,Symon Kaitikei,Ind,Independent,IND
33,Narok,179,Narok North,Sadera,Kerimpuoti Ole,15,"United DemocraticAlliance",UDA
33,Narok,180,Narok East,Aramat,Lemanken,15,"United DemocraticAlliance",UDA
33,Narok,180,Narok East,Keriolale,Alfred Mumpasoi,21,"Orange DemocraticMovement",ODM
33,Narok,180,Narok East,Lengues,Kipas,27,Jubilee Party,JP
33,Narok,180,Narok East,Matuiyia,Peter Mosingo,67,"Maendeleo ChapChap Party",MCCP
33,Narok,180,Narok East,Mpaima,"Newton BethalelLenana",62,"Amani NationalCongress",ANC
33,Narok,180,Narok East,Ntobirr,Dickson Sarbabi,61,"Ubuntu PeoplesForum",UPF
33,Narok,180,Narok East,Samante,Jacob Lemison,Ind,Independent,IND
33,Narok,180,Narok East,Saruni,John Melelek,33,"Kenya AfricanNational Union",KANU
33,Narok,181,Narok South,David,Mayone Matunke,15,"United DemocraticAlliance",UDA
33,Narok,181,Narok South,Elijah,Bett Sarisar,Ind,Independent,IND
33,Narok,181,Narok South,Evalyn,Aruasa Chepkirui,Ind,Independent,IND
33,Narok,181,Narok South,Kilerai,Antony Leseiyio,40,The New Democrats,TND
33,Narok,181,Narok South,Kudate,Stephen Saibulu,21,"Orange DemocraticMovement",ODM
33,Narok,181,Narok South,Lemein,Korei Ole,Ind,Independent,IND
33,Narok,181,Narok South,Merku,Jackson Lenkoko,54,"Chama ChaMashinani",CCM
33,Narok,181,Narok South,Ntutu,Kitilai Ole,Ind,Independent,IND
33,Narok,181,Narok South,Sena,Mopel Kinyamal,Ind,Independent,IND
33,Narok,181,Narok South,Towett,Kipsiele David Arap,80,"Usawa Kwa WoteParty",USAWA
33,Narok,182,Narok West,Bore,John Kipkoskei,80,"Usawa Kwa WoteParty",USAWA
33,Narok,182,Narok West,Kirrokor,Tipapa Ole,27,Jubilee Party,JP
33,Narok,182,Narok West,Koriata,Stephen Kaitet,33,"Kenya AfricanNational Union",KANU
33,Narok,182,Narok West,Loigero,Willy,62,"Amani NationalCongress",ANC
33,Narok,182,Narok West,Nkoitoi,Francis Simiren,21,"Orange DemocraticMovement",ODM
33,Narok,182,Narok West,Peter,Kosgei Kibet,Ind,Independent,IND
33,Narok,182,Narok West,Tongoyo,Gabriel Koshal,15,"United DemocraticAlliance",UDA
33,Narok,182,Narok West,Towett,Gilbert Kiprotich,54,"Chama ChaMashinani",CCM
34,Kajiado,183,Kajiado North,Anunda,Myllene Bosibori,80,"Usawa Kwa WoteParty",USAWA
34,Kajiado,183,Kajiado North,Gathecere,Paul Gichinga,33,"Kenya AfricanNational Union",KANU
34,Kajiado,183,Kajiado North,Gitau,Francis Parsimei,27,Jubilee Party,JP
34,Kajiado,183,Kajiado North,Kibathi,Paul Ngugi,22,"Peoples Party OfKenya",PPK
34,Kajiado,183,Kajiado North,Kimemia,Martin Ndirangu,1,"National RainbowCoalition-Kenya","NARC-KENYA"
34,Kajiado,183,Kajiado North,Kimurwai,Senteu Ole Lekina,Ind,Independent,IND
34,Kajiado,183,Kajiado North,Mbote,Henry Njenga,14,"Party Of NationalUnity",PNU
34,Kajiado,183,Kajiado North,Mucheke,Jane Muthoni,44,"Party Of DemocraticUnity",PDU
34,Kajiado,183,Kajiado North,Mugwere,Lucy Njeri,85,"Democratic ActionParty- Kenya",DAP-K
34,Kajiado,183,Kajiado North,Nanyokie,Anita Soina,95,"Green ThinkingAction Party",GTAP
34,Kajiado,183,Kajiado North,Ngigi,Karen Wambui,82,The Service Party,TSP
34,Kajiado,183,Kajiado North,Nguro,Onesmus Ngogoyo,15,"United DemocraticAlliance",UDA
34,Kajiado,183,Kajiado North,Nyagwansa,Andrew Mokoro,Ind,Independent,IND
34,Kajiado,183,Kajiado North,Obore,George Yogo,21,"Orange DemocraticMovement",ODM
34,Kajiado,183,Kajiado North,Siole,Dennis Leyian,87,Chama Cha Kazi,KAZI
34,Kajiado,183,Kajiado North,Teeka,Nicholas Sankok,Ind,Independent,IND
34,Kajiado,184,Kajiado Central,Birisha,Partelekwa Moses,12,"Wiper DemocraticMovement- Kenya",WDM
34,Kajiado,184,Kajiado Central,Kanchory,Elijah Memusi,21,"Orange DemocraticMovement",ODM
34,Kajiado,184,Kajiado Central,Kiroken,Antony Meitiaki,15,"United DemocraticAlliance",UDA
34,Kajiado,184,Kajiado Central,Lenku,Rachel Nayieyio,62,"Amani NationalCongress",ANC
34,Kajiado,184,Kajiado Central,Sankale,Janet Leina,40,The New Democrats,TND
34,Kajiado,185,Kajiado East,Gathogo,George Kingori,82,The Service Party,TSP
34,Kajiado,185,Kajiado East,Hamisi,Kakuta Maimai,21,"Orange DemocraticMovement",ODM
34,Kajiado,185,Kajiado East,Kimondiu,Vivian Sinaipei,32,"Communist Party OfKenya",CPK
34,Kajiado,185,Kajiado East,Kokuai,Kelly Marina,27,Jubilee Party,JP
34,Kajiado,185,Kajiado East,Njagi,Bob Micheni,Ind,Independent,IND
34,Kajiado,185,Kajiado East,Parseina,Mingati David,12,"Wiper DemocraticMovement- Kenya",WDM
34,Kajiado,185,Kajiado East,Saris,"Samwel MaingiMwangi",87,Chama Cha Kazi,KAZI
34,Kajiado,185,Kajiado East,Seneta,Mary Yiane,15,"United DemocraticAlliance",UDA
34,Kajiado,185,Kajiado East,Shumpa,Douglas Keton,Ind,Independent,IND
34,Kajiado,186,Kajiado West,Gitau,Jacob Wangai,22,"Peoples Party OfKenya",PPK
34,Kajiado,186,Kajiado West,Konana,Moses Parisionka,21,"Orange DemocraticMovement",ODM
34,Kajiado,186,Kajiado West,Munge,Tom Sironka,34,Safina,SAFINA
34,Kajiado,186,Kajiado West,Shukuru,Moses Parantai Ole,13,"Democratic Party OfKenya",DP
34,Kajiado,186,Kajiado West,Simel,Joseph Mokinyo,27,Jubilee Party,JP
34,Kajiado,186,Kajiado West,Sunkuyia,George Risa,15,"United DemocraticAlliance",UDA
34,Kajiado,187,Kajiado South,Bazu,Elijah Keen Naini,Ind,Independent,IND
34,Kajiado,187,Kajiado South,Kutata,Samuel Sakita,15,"United DemocraticAlliance",UDA
34,Kajiado,187,Kajiado South,Meijo,Jonathan Lenkang,87,Chama Cha Kazi,KAZI
34,Kajiado,187,Kajiado South,Mpute,Daniel Nina Livondo,14,"Party Of NationalUnity",PNU
34,Kajiado,187,Kajiado South,Parashina,Samuel Sakimba,21,"Orange DemocraticMovement",ODM
34,Kajiado,187,Kajiado South,Shadrack,"Wenger SaibuluOlogel",82,The Service Party,TSP
34,Kajiado,187,Kajiado South,Sing'aru,John Parit Ole,27,Jubilee Party,JP
35,Kericho,188,Kipkelion East,Cherorot,Joseph Kimutai,15,"United DemocraticAlliance",UDA
35,Kericho,188,Kipkelion East,Limo,Kirui Joseph,Ind,Independent,IND
35,Kericho,189,Kipkelion West,Cheruiyot,Thomas Kipkoskei,Ind,Independent,IND
35,Kericho,189,Kipkelion West,Kipkoech,Denis,Ind,Independent,IND
35,Kericho,189,Kipkelion West,Kosgei,Hilary  Kiplang'at,15,"United DemocraticAlliance",UDA
35,Kericho,189,Kipkelion West,Magerer,"Langat JonathanKiprono",Ind,Independent,IND
35,Kericho,190,Ainamoi,Langat,Benjamin Kipkirui,15,"United DemocraticAlliance",UDA
35,Kericho,190,Ainamoi,Ngenoh,Wycliffe Kipkemoi,Ind,Independent,IND
35,Kericho,191,Bureti,Kirui,Johnstone  Kipngeno,Ind,Independent,IND
35,Kericho,191,Bureti,Komingoi,Kibet Kirui,15,"United DemocraticAlliance",UDA
35,Kericho,191,Bureti,Sang,Leonard Kipkosgei,Ind,Independent,IND
35,Kericho,192,Belgut,Cheruiyot,Kiplangat Charles,Ind,Independent,IND
35,Kericho,192,Belgut,Kiptoo,Festus,33,"Kenya AfricanNational Union",KANU
35,Kericho,192,Belgut,Koech,Nelson,15,"United DemocraticAlliance",UDA
35,Kericho,192,Belgut,Koros,Kipchirchir Ian,Ind,Independent,IND
35,Kericho,193,Sigowet Soin,Bii,Kipkorir  John,Ind,Independent,IND
35,Kericho,193,Sigowet Soin,Kemei,Justice Kipsang,15,"United DemocraticAlliance",UDA
35,Kericho,193,Sigowet Soin,Kipngetich,"Chepkutto  YegonWilly",Ind,Independent,IND
35,Kericho,193,Sigowet Soin,Koros,"Benard KipsengeretKipngetich",Ind,Independent,IND
35,Kericho,193,Sigowet Soin,Rotich,Moses Kipngeno,Ind,Independent,IND
35,Kericho,193,Sigowet Soin,Soy,Wilson Kiptanui,Ind,Independent,IND
36,Bomet,194,Sotik,Koskei,Dominic Kipkoech,Ind,Independent,IND
36,Bomet,194,Sotik,Rotich,Samwel Kipkoech,8,"DevolutionEmpowerment Party",DEP
36,Bomet,194,Sotik,Sawe,"Emily CheronoMosonik",54,"Chama ChaMashinani",CCM
36,Bomet,194,Sotik,Sigei,"Francis KipyegonArap",15,"United DemocraticAlliance",UDA
36,Bomet,194,Sotik,Toweett,Joseph Kipchumba,Ind,Independent,IND
36,Bomet,195,Chepalungu,Bii,Paul Kipchirchir,15,"United DemocraticAlliance",UDA
36,Bomet,195,Chepalungu,Cheruiyot,Kipkoech Evans,68,Democratic Congress,DC
36,Bomet,195,Chepalungu,Koech,Victor Kipngetich,54,"Chama ChaMashinani",CCM
36,Bomet,195,Chepalungu,Langat,Paul Kipkirui,2,"The National VisionParty",NVP
36,Bomet,195,Chepalungu,Mastamet,Peter Bunei,62,"Amani NationalCongress",ANC
36,Bomet,195,Chepalungu,Ngeno,Michael Kipsigei,21,"Orange DemocraticMovement",ODM
36,Bomet,195,Chepalungu,Ronald,Rob Kiprono,33,"Kenya AfricanNational Union",KANU
36,Bomet,196,Bomet East,Kalya,John Kipkoech,54,"Chama ChaMashinani",CCM
36,Bomet,196,Bomet East,Salat,"Nicholas KiptooArap Korir",33,"Kenya AfricanNational Union",KANU
36,Bomet,196,Bomet East,Yegon,Richard Kipkemoi,15,"United DemocraticAlliance",UDA
36,Bomet,197,Bomet Central,Collins,Ngetich Joseph,54,"Chama ChaMashinani",CCM
36,Bomet,197,Bomet Central,Kilel,Richard Cheruiyot,15,"United DemocraticAlliance",UDA
36,Bomet,197,Bomet Central,Kirui,Evans Kiprotich,Ind,Independent,IND
36,Bomet,197,Bomet Central,Sieley,Lila Chepkemoi,21,"Orange DemocraticMovement",ODM
36,Bomet,198,Konoin,Chepkirui,Faith,21,"Orange DemocraticMovement",ODM
36,Bomet,198,Konoin,Kipkemoi,Edimon Cheruiyot,Ind,Independent,IND
36,Bomet,198,Konoin,Koech,Sammy Cheruiyot,Ind,Independent,IND
36,Bomet,198,Konoin,Yegon,Brighton Leonard,15,"United DemocraticAlliance",UDA
37,Kakamega,199,Lugari,Agonya,Edigar Kisanya,Ind,Independent,IND
37,Kakamega,199,Lugari,Andabwa,Isaac G M,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,199,Lugari,Atingo,Alex Cleland,62,"Amani NationalCongress",ANC
37,Kakamega,199,Lugari,Lihanda,Patrick Davy,Ind,Independent,IND
37,Kakamega,199,Lugari,Liseche,Bryan Munika,64,"United DemocraticParty",UDP
37,Kakamega,199,Lugari,Luchivia,Lutomia James,34,Safina,SAFINA
37,Kakamega,199,Lugari,Nabwera,Daraja  Nabii,21,"Orange DemocraticMovement",ODM
37,Kakamega,199,Lugari,Oburah,Joseph Ogonyo,Ind,Independent,IND
37,Kakamega,199,Lugari,Omaya,Jairus Amukhoye,44,"Party Of DemocraticUnity",PDU
37,Kakamega,199,Lugari,Otindo,Felemonh Wanzala,Ind,Independent,IND
37,Kakamega,199,Lugari,Shitanda,Henry Namiti,Ind,Independent,IND
37,Kakamega,199,Lugari,Tung'a,Charles,15,"United DemocraticAlliance",UDA
37,Kakamega,200,Likuyani,Kagunza,Stanley Ngoseywe,64,"United DemocraticParty",UDP
37,Kakamega,200,Likuyani,Kibunguchy,Enoch Wamalwa,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
37,Kakamega,200,Likuyani,Mugabe,Innocent Maino,21,"Orange DemocraticMovement",ODM
37,Kakamega,200,Likuyani,Musungu,Evans Isiaho,62,"Amani NationalCongress",ANC
37,Kakamega,200,Likuyani,Mweresa,Joram Ombisa,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,200,Likuyani,Nabiswa,Paul Namasaka,67,"Maendeleo ChapChap Party",MCCP
37,Kakamega,200,Likuyani,Nganyi,Levinah Were,81,"United ProgressiveAlliance",UPA
37,Kakamega,200,Likuyani,Ogola,Jerome Okoth,Ind,Independent,IND
37,Kakamega,200,Likuyani,Wafula,Deberious Sikuku,15,"United DemocraticAlliance",UDA
37,Kakamega,201,Malava,Injendi,Moses Malulu,62,"Amani NationalCongress",ANC
37,Kakamega,201,Malava,Manyasi,Joab Burudi,21,"Orange DemocraticMovement",ODM
37,Kakamega,201,Malava,Nalwa,Benjamin,28,"MaendeleoDemocratic Party",MDP
37,Kakamega,201,Malava,Panyako,Seth Ambusini,15,"United DemocraticAlliance",UDA
37,Kakamega,201,Malava,Shaviya,Isaac Mudogo,64,"United DemocraticParty",UDP
37,Kakamega,201,Malava,Shitanda,Ngaira Peter,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
37,Kakamega,201,Malava,Sunguti,Caleb Amondo,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,202,Lurambi,Achieng,Eunice Onyango,28,"MaendeleoDemocratic Party",MDP
37,Kakamega,202,Lurambi,Andati,Walter Maube,15,"United DemocraticAlliance",UDA
37,Kakamega,202,Lurambi,Khainga,Stanley Ominde,62,"Amani NationalCongress",ANC
37,Kakamega,202,Lurambi,Makokha,Denis Mukoya,Ind,Independent,IND
37,Kakamega,202,Lurambi,Mukhwana,Titus Khamala,21,"Orange DemocraticMovement",ODM
37,Kakamega,202,Lurambi,Vikiru,Timothy Bunyali,84,"NationalReconstructionAlliance",NRA
37,Kakamega,203,Navakholo,Amakobe,Edwin,Ind,Independent,IND
37,Kakamega,203,Navakholo,Karakacha,Livingstone Wawire,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
37,Kakamega,203,Navakholo,Namale,Dalmas Nanguo,34,Safina,SAFINA
37,Kakamega,203,Navakholo,Omukanda,Joseph Amisi,28,"MaendeleoDemocratic Party",MDP
37,Kakamega,203,Navakholo,Udoto,Vance Paul,33,"Kenya AfricanNational Union",KANU
37,Kakamega,203,Navakholo,Waiswa,Stanley Watuta,15,"United DemocraticAlliance",UDA
37,Kakamega,203,Navakholo,Wangwe,Emmanuel,21,"Orange DemocraticMovement",ODM
37,Kakamega,203,Navakholo,Wekulo,Samuel Wekesa,62,"Amani NationalCongress",ANC
37,Kakamega,204,Mumias West,Geoffrey,Makokha Ambani,84,"NationalReconstructionAlliance",NRA
37,Kakamega,204,Mumias West,Mohamed,Echesa Rashid,15,"United DemocraticAlliance",UDA
37,Kakamega,204,Mumias West,Mwakha,Jackline Okanya,62,"Amani NationalCongress",ANC
37,Kakamega,204,Mumias West,Naicca,Johnson Manya,21,"Orange DemocraticMovement",ODM
37,Kakamega,204,Mumias West,Oloo,Martin Opondo,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,204,Mumias West,Wanda,Paul Ashiachi,64,"United DemocraticParty",UDP
37,Kakamega,205,Mumias East,Makokha,Benson Mapwoni,15,"United DemocraticAlliance",UDA
37,Kakamega,205,Mumias East,Makokha,Paul Musungu,56,"Forum ForRepublicanDemocracy",FORD
37,Kakamega,205,Mumias East,Makokha,Samwel Ambrose,28,"MaendeleoDemocratic Party",MDP
37,Kakamega,205,Mumias East,Nyarotso,"Joseph StanleyNyongesa",88,"Tujibebe WakenyaParty",JIBEBE
37,Kakamega,205,Mumias East,Ochami,Lucas Radoli,21,"Orange DemocraticMovement",ODM
37,Kakamega,205,Mumias East,Ochoka,Leonard Musehenga,13,"Democratic Party OfKenya",DP
37,Kakamega,205,Mumias East,Peter,Salasya Kalerwa,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,205,Mumias East,Sakwa,Philip Okomba,Ind,Independent,IND
37,Kakamega,205,Mumias East,Wamatsi,David Omusotsi,62,"Amani NationalCongress",ANC
37,Kakamega,206,Matungu,Abwora,Paul Posh,15,"United DemocraticAlliance",UDA
37,Kakamega,206,Matungu,Achayo,Paul Agutu,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,206,Matungu,Buluma,Morris Indakwa,72,"Movement ForDemocracy AndGrowth",MDG
37,Kakamega,206,Matungu,Lanya,Alex Wamukoya,62,"Amani NationalCongress",ANC
37,Kakamega,206,Matungu,Masinde,Richard Evrah,Ind,Independent,IND
37,Kakamega,206,Matungu,Nabulindo,Peter Oscar,21,"Orange DemocraticMovement",ODM
37,Kakamega,206,Matungu,Namunyu,Jeremiah Okello,Ind,Independent,IND
37,Kakamega,206,Matungu,Were,David Aoko,27,Jubilee Party,JP
37,Kakamega,207,Butere,Keya,Michael Samwel,15,"United DemocraticAlliance",UDA
37,Kakamega,207,Butere,Korokoro,"Habil NanjendoBushuru",62,"Amani NationalCongress",ANC
37,Kakamega,207,Butere,Malika,Valentine Opembe,27,Jubilee Party,JP
37,Kakamega,207,Butere,Mwale,Nicholas S  Tindi,21,"Orange DemocraticMovement",ODM
37,Kakamega,207,Butere,Omukhulu,Simon Milimo,33,"Kenya AfricanNational Union",KANU
37,Kakamega,207,Butere,Oniang'o,Pro Ruth Khasaya,64,"United DemocraticParty",UDP
37,Kakamega,207,Butere,Shikuku,Martha,85,"Democratic ActionParty- Kenya",DAP-K
37,Kakamega,207,Butere,Wandahwa,James Philip,Ind,Independent,IND
37,Kakamega,208,Khwisero,Kanoti,Ramoya Godfrey,62,"Amani NationalCongress",ANC
37,Kakamega,208,Khwisero,Wangaya,Christopher Aseka,21,"Orange DemocraticMovement",ODM
37,Kakamega,209,Shinyalu,Anami,Lisamula Silverse,21,"Orange DemocraticMovement",ODM
